bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Bathroom Sink,Toilet",Standard,"24.5 miles from Los Angeles, CA","TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",27.0ft,"San Dimas, CA",Great Times with my RV!,"$3,000",$129,$800,"Year - 2015,Manufacturer - Forest River RV,Make - Sunseeker,Model - 2650S Ford,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 8,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 45.0 gal,Length - 27.0 ft,Height - 12.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"15.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Los Angeles, CA",2017 Thor Four Winds 22E,"$3,800",$179,"$1,000","Year - 2017,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 22E Chevy,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 2,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Strict,"11.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",28.0ft,"Glendale, CA",2020 Forest River - Cherokee Grey Wolf,"$6,000",$250,"$1,750","Year - 2020,Manufacturer - Forest River RV,Make - Cherokee Grey Wolf,Model - 23DBH,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 42.0 gal,Length - 28.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"47.9 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",32.0ft,"San Bernardino, CA",2019 Heartland Pioneer BH270 Bunkhouse,"$3,300",$110,$770,"Year - 2019,Manufacturer - Heartland,Make - Pioneer,Model - BH 270,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Slides - 1,Fresh water tank - 41.0 gal,Length - 32.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet",Standard,"58.5 miles from Los Angeles, CA","CD Player,AM/FM Radio,TV","Range (Stove),Microwave,Kitchen Sink,Refrigerator",22.0ft,"Moreno Valley, CA",2020 Jayco Flight SLX 174BH,"$2,423",$85,$599,"Year - 2020,Manufacturer - Jayco,Make - Jay Flight SLX 7,Model - 174BH,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 4,Fresh water tank - 30.0 gal,Length - 22.0 ft,Height - 9.0 ft",5,"In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Strict,"17.4 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Signal Hill, CA",2019 FordThor Motor Coach F131,"$5,395",$209,"$1,483","Year - 2019,Manufacturer - Thor Motor Coach,Make - Quantum,Model - LF31,Class - Class C Motor Home,Sleeps - 10,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 31.0 ft,Height - 11.0 ft",10,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
Shower,Standard,"11.5 miles from Los Angeles, CA","CD Player,AM/FM Radio","Refrigerator,Kitchen Sink",17ft,"Glendale, CA","2017 ""Smalls"" Promaster Camper Van",,$199,,"Year - 2018,Manufacturer - Ram,Make - Promaster,Model - 2500,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 28.0 gal,Length - 17.0 ft,Height - 9.5 ft",2,In Dash Air Conditioning,Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Standard,"12.6 miles from Los Angeles, CA","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Los Angeles, CA",2018 Winnebago Minnie Winnie,"$4,960",$175,"$1,190","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22M,Class - Class C Motor Home,Sleeps - 5,Number of Bunk Beds - 1,Slides - 1,Length - 24.0 ft,Height - 11.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"17.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Slide Out",43.0ft,"Lakewood, CA",2018 Keystone RV Fuzion 417,"$5,100",$200,"$1,260","Year - 2018,Manufacturer - Keystone RV,Make - Fuzion,Model - 417,Class - Fifth Wheel,Sleeps - 5,Length - 43.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Standard,"11.4 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"South El Monte, CA",2010 Fleetwood RV Tioga Ranger 31N Sleep...,"$3,888",$150,$998,"Year - 2010,Manufacturer - Fleetwood RV,Make - Tioga Ranger,Model - 31N,Class - Class C Motor Home,Sleeps - 10,Number of Bunk Beds - 2,Slides - 2,Length - 31.0 ft,Height - 138.0 ft",10,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2010
"Toilet,Shower,Bathroom Sink",Standard,"15.0 miles from Los Angeles, CA","TV,AM/FM Radio,DVD Player,CD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24.0ft,"Artesia, CA",2017 forest river sunseeker Mercedez Ben...,"$5,000",$239,"$1,450","Year - 2017,Manufacturer - Forest River RV,Make - Sunseeker MBS,Model - 2400W,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Length - 24.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"3.5 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Los Angeles, CA",2017 Thor Ford Miramar 34.1,"$6,375",$250,"$1,575","Year - 2017,Manufacturer - Thor Motor Coach,Make - Miramar,Model - 34.1,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 2,Fresh water tank - 100.0 gal,Length - 35.0 ft,Height - 12.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"6.7 miles from Los Angeles, CA",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Los Angeles, CA",Jeter's Mobile Family Hide Out,"$3,188",$125,$788,"Year - 2019,Manufacturer - Jayco,Make - Jay Flight SLX 8,Model - 287BHS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 42.0 gal,Length - 33.0 ft",9,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Standard,"14.6 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",26.0ft,"La Puente, CA",Easily Towable SoCal Travel Trailer,"$2,500",$125,$750,"Year - 2018,Manufacturer - Forest River RV,Make - Sonoma,Model - 267BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 26.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"6.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Los Angeles, CA",Blackbeard! Quick Response - 2018 24ft W...,"$4,000",$175,"$1,100","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R-Blackbeard,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Flexible,"10.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Burbank, CA",2010 Open Road by Tiffin 35 QBA,"$4,500",$185,"$1,386","Year - 2010,Manufacturer - Tiffin Motorhomes,Make - Allegro,Model - 35 QBA,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 4,Fresh water tank - 90.0 gal,Length - 35.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2010
"Toilet,Bathroom Sink,Shower",Standard,"54.3 miles from Los Angeles, CA","AM/FM Radio,DVD Player,TV,CD Player","Kitchen Sink,Refrigerator,Slide Out,Range (Stove),Microwave",29.0ft,"Oxnard, CA","2018 Keystone Hideout, 26' long plus 3' ...","$2,200",$120,$600,"Year - 2018,Manufacturer - Keystone RV,Make - Hideout,Model - 262LHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Slides - 1,Fresh water tank - 60.0 gal,Length - 29.0 ft,Height - 10.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"41.4 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",26.0ft,"Thousand Oaks, CA",2017 Ford E-350 Leprechaun,"$2,000",$140,$800,"Year - 2018,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 210QB Ford 350,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 10.0 gal,Length - 26.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"19.7 miles from Los Angeles, CA","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Cypress, CA",Ultimate Weekender New and Immaculate Cl...,"$3,500",$129,$779,"Year - 2012,Manufacturer - Thor Motor Coach,Make - MAJESTIC,Model - RV,Class - Class C Motor Home,Sleeps - 6,Length - 23.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2012
"Shower,Toilet",Standard,"4.1 miles from Los Angeles, CA","iPod Docking Station,TV,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",19.0ft,"Los Angeles, CA","""OFF THE GRID"" w/ 300W OF SOLAR POWER","$6,750",$275,"$1,650","Year - 2016,Manufacturer - Roadtrek,Make - Agile,Model - SS,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 30.0 gal,Length - 19.0 ft,Height - 9.0 ft",2,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2016
"Shower,Toilet,Bathroom Sink",Standard,"5.9 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Los Angeles, CA",Quick Response-24ft RV with everything i...,"$4,000",$179,"$1,100","Year - 2014,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 23U,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2014
"Shower,Toilet,Bathroom Sink",Standard,"2.2 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",21ft,"Los Angeles, CA",2019 Winnebago Travato 59KL,"$6,950",$275,"$1,756","Year - 2019,Manufacturer - Winnebago,Make - Travato 59KL,Class - Class B Camping Van,Sleeps - 3,Fresh water tank - 13.0 gal,Length - 21.0 ft",3,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2019
"Shower,Toilet",Standard,"27.4 miles from Los Angeles, CA",AM/FM Radio,"Refrigerator,Microwave,Range (Stove),Kitchen Sink",21ft,"Orange, CA",2019 Viking 17BH - Discounts for 10+ day...,"$1,920",$80,$560,"Year - 2019,Manufacturer - Coachmen RV,Make - Clipper Ultra-Lite,Model - 17BH,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 2,Fresh water tank - 33.0 gal,Length - 21.0 ft,Height - 9.5 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Bathroom Sink,Shower,Toilet",Strict,"0.6 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,iPod Docking Station,TV","Microwave,Refrigerator,Slide Out,Range (Stove),Kitchen Sink",29.0ft,"Los Angeles, CA",2018 ATC Trailers ATC Toy Hauler 8.5X24,"$11,475",$450,"$2,835","Year - 2018,Manufacturer - ATC Trailers,Make - ATC Toy Hauler,Model - 8.5X24,Class - Toy Hauler,Sleeps - 2,Length - 29.0 ft",2,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2018
,Standard,"6.6 miles from Los Angeles, CA",,,9.0ft,"Los Angeles, CA",2021 Adventure Manufacturing Chisholm Tr...,"$3,290",$129,$813,"Year - 2021,Manufacturer - Adventure Manufacturing,Make - Chisholm Trail,Model - 276RLS,Class - Travel Trailer,Sleeps - 7,Length - 9.0 ft",7,,Travel Trailer,2021
"Shower,Toilet,Bathroom Sink",Standard,"39.4 miles from Los Angeles, CA",AM/FM Radio,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"Norco, CA",2020 Forest River Salem 24ft,"$1,900",$99,$499,"Year - 2020,Manufacturer - Forest River RV,Make - Salem,Model - 19BH,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 48.0 gal,Length - 23.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet",Strict,"22.7 miles from Los Angeles, CA",,"Refrigerator,Kitchen Sink,Range (Stove)",17.0ft,"Fullerton, CA",2020 Clipper cadet 17CBH,"$2,500",$85,$599,"Year - 2020,Manufacturer - Coachmen RV,Make - Clipper Ultra-Lite,Model - 17BH,Class - Travel Trailer,Sleeps - 5,Length - 17.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Bathroom Sink,Toilet,Shower",Standard,"8.6 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Range (Stove),Microwave,Refrigerator,Kitchen Sink,Slide Out",25.0ft,"Burbank, CA",NEW! 2019 Winnebago View 24J,"$6,360",$265,"$1,675","Year - 2019,Manufacturer - Winnebago,Make - View,Model - 24J,Class - Class C Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Slides - 1,Length - 25.0 ft,Height - 11.0 ft",6,"Hot & Cold Water Supply,In Dash Air Conditioning,Roof Air Conditioning",Class C Motor Home,2019
"Bathroom Sink,Shower,Toilet",Standard,"16.0 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio,iPod Docking Station","Slide Out,Range (Stove),Refrigerator,Kitchen Sink,Microwave",32.0ft,"Torrance, CA",Brand NEW Coachmen Pursuit 32WC,"$5,750",$225,"$1,395","Year - 2019,Manufacturer - Coachmen RV,Make - Pursuit,Model - 32WC,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 50.0 gal,Length - 32.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"19.4 miles from Los Angeles, CA","TV,DVD Player,CD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"West Covina, CA",2019 Forest River RV Georgetown 3 Series...,"$9,053",$355,"$2,237","Year - 2019,Manufacturer - Forest River RV,Make - Georgetown 3 Series,Model - 31B3,Class - Class A Motor Home,Sleeps - 6,Number of Bunk Beds - 2,Slides - 1,Length - 31.0 ft,Height - 146.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2019
"Shower,Bathroom Sink,Toilet",Standard,"19.2 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",25.0ft,"Buena Park, CA",2018 Coachmen RV Galleria 24Q(Silver),,$244,,"Year - 2018,Manufacturer - Coachmen RV,Make - Galleria,Model - 24Q,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 30.0 gal,Length - 25.0 ft,Height - 9.0 ft",2,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Standard,"20.8 miles from Los Angeles, CA","TV,CD Player,AM/FM Radio,DVD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Anaheim, CA",NEW 2020 Sprinter/16MPG/4G WiFi/Solar/In...,"$4,565",$179,"$1,128","Year - 2020,Manufacturer - Coachmen RV,Make - Prism,Model - 2150 CB,Class - Class C Motor Home,Sleeps - 6,Length - 24.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2020
"Toilet,Shower,Bathroom Sink",Strict,"40.1 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Norco, CA",Not Big From Outside But So Swagger On T...,"$4,350",$145,"$1,015","Year - 2018,Manufacturer - Thor Motor Coach,Make - Siesta Sprinter,Model - 24SR,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 50.0 gal,Length - 25.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"11.6 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24.0ft,"Glendale, CA",2018 Diesel Sprinter Chateau!!,,$299,"$2,000","Year - 2018,Manufacturer - Thor Motor Coach,Make - Chateau Sprinter,Model - 24HL,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 2,Fresh water tank - 30.0 gal,Length - 24.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
,Strict,"9.1 miles from Los Angeles, CA","AM/FM Radio,iPod Docking Station","Range (Stove),Microwave,Refrigerator,Kitchen Sink",18.0ft,"Inglewood, CA",FREE UNLIMITED MILEAGE!! (LAX),,$73,,"Year - 2019,Manufacturer - Chevy,Make - Express,Model - Kuga,Class - Class B Camping Van,Sleeps - 2,Length - 18.0 ft",2,In Dash Air Conditioning,Class B Camping Van,2019
"Shower,Toilet,Bathroom Sink",Standard,"38.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Palmdale, CA",2016 Jayco Redhawk,"$4,500",$165,"$1,100","Year - 2016,Manufacturer - Jayco,Make - Redhawk,Model - 31XL,Class - Class C Motor Home,Sleeps - 7,Number of Bunk Beds - 2,Slides - 2,Length - 31.0 ft,Height - 11.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Bathroom Sink,Toilet",Standard,"15.0 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",22.0ft,"Artesia, CA",Luxury Mercedes prism C class RV 2018,"$5,000",$229,"$1,450","Year - 2018,Manufacturer - Coachmen RV,Make - Prism,Model - 2150 CB,Class - Class C Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Slides - 1,Length - 22.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"20.8 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",24.0ft,"Anaheim, CA",Luxury Sprinter/16MPG/4GWiFi/Solar/Inver...,"$4,565",$179,"$1,128","Year - 2019,Manufacturer - Thor Motor Coach,Make - Citation Sprinter,Model - 24SJ,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"18.2 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",24ft,"Van Nuys, CA",Home away from Home,"$3,900",$145,$950,"Year - 2006,Manufacturer - Chateau,Make - Chateau,Class - Class C Motor Home,Sleeps - 5,Fresh water tank - 60.0 gal,Length - 24.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2006
"Shower,Toilet,Bathroom Sink",Standard,"19.8 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"San Fernando, CA",2013 Thor Motor Coach Chateau,"$2,525",$85,$624,"Year - 2013,Manufacturer - Thor Motor Coach,Make - Chateau,Model - 22E,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Length - 23.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2013
